unix	долото
1700096368	2979.18
1700096370	2979.15
1700096372	2979.13
1700096374	2979.11
1700096376	2979.09
1700096378	2979.07
1700096380	2979.04
1700096382	2979.02
1700096384	2978.99
1700096386	2978.98
1700096388	2978.96
1700096390	2978.93
1700096392	2978.91
1700096394	2978.88
1700096396	2978.86
1700096398	2978.84
1700096400	2978.82
1700096402	2978.79
1700096404	2978.77
1700096406	2978.74
1700096408	2978.72
1700096410	2978.70
1700096412	2978.68
1700096414	2978.66
1700096416	2978.64
1700096418	2978.61
1700096420	2978.58
1700096422	2978.56
1700096424	2978.55
1700096426	2978.53
1700096428	2978.50
1700096430	2978.47
1700096432	2978.45
1700096434	2978.42
1700096436	2978.40
1700096438	2978.39
1700096440	2978.37
1700096442	2978.35
1700096444	2978.32
1700096446	2978.30
1700096448	2978.28
1700096450	2978.26
1700096452	2978.25
1700096454	2978.22
1700096456	2978.20
1700096458	2978.18
1700096460	2978.16
1700096462	2978.14
1700096464	2978.12
1700096466	2978.11
1700096468	2978.09
1700096470	2978.07
1700096472	2978.05
1700096474	2978.03
1700096476	2978.00
1700096478	2977.98
1700096480	2977.96
1700096482	2977.94
1700096484	2977.92
1700096486	2977.90
1700096488	2977.87
1700096490	2977.85
1700096492	2977.83
1700096494	2977.81
1700096496	2977.80
1700096498	2977.79
1700096500	2977.77
1700096502	2977.75
1700096504	2977.73
1700096506	2977.70
1700096508	2977.68
1700096510	2977.67
1700096512	2977.65
1700096514	2977.63
1700096516	2977.61
1700096518	2977.58
1700096520	2977.56
1700096522	2977.53
1700096524	2977.52
1700096526	2977.51
1700096528	2977.49
1700096530	2977.47
1700096532	2977.45
1700096534	2977.42
1700096536	2977.40
1700096538	2977.39
1700096540	2977.37
1700096542	2977.35
1700096544	2977.33
1700096546	2977.31
1700096548	2977.29
1700096550	2977.26
1700096552	2977.24
1700096554	2977.22
1700096556	2977.21
1700096558	2977.19
1700096560	2977.17
1700096562	2977.15
1700096564	2977.12
1700096566	2977.10
1700096568	2977.09
1700096570	2977.08
1700096572	2977.06
1700096574	2977.03
1700096576	2977.01
1700096578	2976.99
1700096580	2976.97
1700096582	2976.94
1700096584	2976.93
1700096586	2976.92
1700096588	2976.90
1700096590	2976.88
1700096592	2976.86
1700096594	2976.83
1700096596	2976.81
1700096598	2976.79
1700096600	2976.78
1700096602	2976.75
1700096604	2976.74
1700096606	2976.71
1700096608	2976.69
1700096610	2976.67
1700096612	2976.65
1700096614	2976.63
1700096616	2976.62
1700096618	2976.60
1700096620	2976.57
1700096622	2976.55
1700096624	2976.53
1700096626	2976.51
1700096628	2976.49
1700096630	2976.48
1700096632	2976.45
1700096634	2976.43
1700096636	2976.41
1700096638	2976.39
1700096640	2976.35
1700096642	2976.32
1700096644	2976.28
1700096646	2976.24
1700096648	2976.20
1700096650	2976.16
1700096652	2976.11
1700096654	2976.04
1700096656	2975.97
1700096658	2975.90
1700096660	2975.83
1700096662	2975.74
1700096664	2975.61
1700096666	2975.47
1700096668	2975.34
1700096670	2975.20
1700096672	2975.07
1700096674	2974.94
1700096676	2974.80
1700096678	2974.67
1700096680	2974.53
1700096682	2974.40
1700096684	2974.26
1700096686	2974.13
1700096688	2973.99
1700096690	2973.86
1700096692	2973.72
1700096694	2973.59
1700096696	2973.45
1700096698	2973.31
1700096700	2973.18
1700096702	2973.04
1700096704	2972.91
1700096706	2972.85
1700096708	2972.85
1700096710	2972.85
1700096712	2972.86
1700096714	2972.90
1700096716	2972.90
1700096718	2972.90
1700096720	2972.90
1700096722	2972.90
1700096724	2972.90
1700096726	2972.90
1700096728	2972.90
1700096730	2972.90
1700096732	2972.90
1700096734	2972.90
1700096736	2972.90
1700096738	2972.90
1700096740	2972.90
1700096742	2972.90
1700096744	2972.90
1700096746	2972.90
1700096748	2972.90
1700096750	2972.90
1700096752	2972.90
1700096754	2972.90
1700096756	2972.90
1700096758	2972.90
1700096760	2972.90
1700096762	2972.90
1700096764	2972.90
1700096766	2972.90
1700096768	2972.90
1700096770	2972.90
1700096772	2972.90
1700096774	2972.90
1700096776	2972.90
1700096778	2972.90
1700096780	2972.90
1700096782	2972.90
1700096784	2972.90
1700096786	2972.90
1700096788	2972.90
1700096790	2972.90
1700096792	2972.90
1700096794	2972.90
1700096796	2972.90
1700096798	2972.90
1700096800	2972.90
1700096802	2972.90
1700096804	2972.90
1700096806	2972.90
1700096808	2972.90
1700096810	2972.90
1700096812	2972.90
1700096814	2972.90
1700096816	2972.90
1700096818	2972.90
1700096820	2972.90
1700096822	2972.90
1700096824	2972.90
1700096826	2972.90
1700096828	2972.90
1700096830	2972.90
1700096832	2972.90
1700096834	2972.90
1700096836	2972.90
1700096838	2972.90
1700096840	2972.90
1700096842	2972.90
1700096844	2972.90
1700096846	2972.90
1700096848	2972.90
1700096850	2972.90
1700096852	2972.90
1700096854	2972.90
1700096856	2972.90
1700096858	2972.90
1700096860	2972.90
1700096862	2972.90
1700096864	2972.90
1700096866	2972.90
1700096868	2972.90
1700096870	2972.90
1700096872	2972.90
1700096874	2972.90
1700096876	2972.90
1700096878	2972.90
1700096880	2972.90
1700096882	2972.90
1700096884	2972.90
1700096886	2972.90
1700096888	2972.90
1700096890	2972.90
1700096892	2972.90
1700096894	2972.90
1700096896	2972.90
1700096898	2972.90
1700096900	2972.90
1700096902	2972.90
1700096904	2972.90
1700096906	2972.90
1700096908	2972.90
1700096910	2972.90
1700096912	2972.90
1700096914	2972.90
1700096916	2972.90
1700096918	2972.90
1700096920	2972.90
1700096922	2972.90
1700096924	2972.90
1700096926	2972.90
1700096928	2972.90
1700096930	2972.90
1700096932	2972.90
1700096934	2972.90
1700096936	2972.90
1700096938	2972.90
1700096940	2972.90
1700096942	2972.90
1700096944	2972.90
1700096946	2972.90
1700096948	2973.26
1700096950	2973.10
1700096952	2972.97
1700096954	2972.96
1700096956	2972.89
1700096958	2972.75
1700096960	2972.69
1700096962	2972.63
1700096964	2972.56
1700096966	2972.49
1700096968	2972.42
1700096970	2972.34
1700096972	2972.24
1700096974	2972.13
1700096976	2972.00
1700096978	2971.86
1700096980	2971.73
1700096982	2971.59
1700096984	2971.46
1700096986	2971.34
1700096988	2971.22
1700096990	2971.09
1700096992	2970.97
1700096994	2970.85
1700096996	2970.72
1700096998	2970.60
1700097000	2970.47
1700097002	2970.35
1700097004	2970.22
1700097006	2970.09
1700097008	2969.97
1700097010	2969.84
1700097012	2969.72
1700097014	2969.59
1700097016	2969.46
1700097018	2969.34
1700097020	2969.21
1700097022	2969.08
1700097024	2968.96
1700097026	2968.83
1700097028	2968.70
1700097030	2968.57
1700097032	2968.45
1700097034	2968.32
1700097036	2968.20
1700097038	2968.08
1700097040	2968.00
1700097042	2967.93
1700097044	2967.86
1700097046	2967.78
1700097048	2967.71
1700097050	2967.64
1700097052	2967.57
1700097054	2967.49
1700097056	2967.42
1700097058	2967.35
1700097060	2967.27
1700097062	2967.20
1700097064	2967.13
1700097066	2967.06
1700097068	2966.99
1700097070	2966.91
1700097072	2966.84
1700097074	2966.76
1700097076	2966.69
1700097078	2966.62
1700097080	2966.54
1700097082	2966.48
1700097084	2966.40
1700097086	2966.33
1700097088	2966.25
1700097090	2966.18
1700097092	2966.11
1700097094	2966.04
1700097096	2965.96
1700097098	2965.89
1700097100	2965.82
1700097102	2965.74
1700097104	2965.67
1700097106	2965.60
1700097108	2965.53
1700097110	2965.46
1700097112	2965.38
1700097114	2965.31
1700097116	2965.23
1700097118	2965.16
1700097120	2965.09
1700097122	2965.01
1700097124	2964.94
1700097126	2964.87
1700097128	2964.81
1700097130	2964.74
1700097132	2964.67
1700097134	2964.60
1700097136	2964.54
1700097138	2964.49
1700097140	2964.43
1700097142	2964.38
1700097144	2964.33
1700097146	2964.28
1700097148	2964.22
1700097150	2964.17
1700097152	2964.12
1700097154	2964.06
1700097156	2964.01
1700097158	2963.96
1700097160	2963.91
1700097162	2963.85
1700097164	2963.80
1700097166	2963.75
1700097168	2963.69
1700097170	2963.64
1700097172	2963.59
1700097174	2963.53
1700097176	2963.48
1700097178	2963.43
1700097180	2963.38
1700097182	2963.32
1700097184	2963.27
1700097186	2963.22
1700097188	2963.16
1700097190	2963.11
1700097192	2963.06
1700097194	2963.00
1700097196	2962.95
1700097198	2962.90
1700097200	2962.85
1700097202	2962.79
1700097204	2962.74
1700097206	2962.69
1700097208	2962.63
1700097210	2962.58
1700097212	2962.53
1700097214	2962.48
1700097216	2962.44
1700097218	2962.41
1700097220	2962.39
1700097222	2962.35
1700097224	2962.32
1700097226	2962.30
1700097228	2962.26
1700097230	2962.23
1700097232	2962.20
1700097234	2962.18
1700097236	2962.14
1700097238	2962.11
1700097240	2962.09
1700097242	2962.06
1700097244	2962.02
1700097246	2961.99
1700097248	2961.96
1700097250	2961.93
1700097252	2961.90
1700097254	2961.87
1700097256	2961.84
1700097258	2961.81
1700097260	2961.79
1700097262	2961.75
1700097264	2961.72
1700097266	2961.69
1700097268	2961.66
1700097270	2961.63
1700097272	2961.60
1700097274	2961.57
1700097276	2961.54
1700097278	2961.51
1700097280	2961.48
1700097282	2961.45
1700097284	2961.41
1700097286	2961.39
1700097288	2961.36
1700097290	2961.32
1700097292	2961.29
1700097294	2961.27
1700097296	2961.24
1700097298	2961.20
1700097300	2961.17
1700097302	2961.14
1700097304	2961.11
1700097306	2961.08
1700097308	2961.05
1700097310	2961.01
1700097312	2960.99
1700097314	2960.96
1700097316	2960.93
1700097318	2960.89
1700097320	2960.86
1700097322	2960.83
1700097324	2960.80
1700097326	2960.77
1700097328	2960.74
1700097330	2960.71
1700097332	2960.68
1700097334	2960.64
1700097336	2960.61
1700097338	2960.58
1700097340	2960.55
1700097342	2960.52
1700097344	2960.49
1700097346	2960.46
1700097348	2960.43
1700097350	2960.39
1700097352	2960.36
1700097354	2960.34
1700097356	2960.30
1700097358	2960.27
1700097360	2960.24
1700097362	2960.21
1700097364	2960.18
1700097366	2960.14
1700097368	2960.11
1700097370	2960.08
1700097372	2960.05
1700097374	2960.02
1700097376	2959.99
1700097378	2959.95
1700097380	2959.92
1700097382	2959.89
1700097384	2959.86
1700097386	2959.82
1700097388	2959.80
1700097390	2959.76
1700097392	2959.73
1700097394	2959.70
1700097396	2959.67
1700097398	2959.64
1700097400	2959.61
1700097402	2959.57
1700097404	2959.54
1700097406	2959.51
1700097408	2959.48
1700097410	2959.45
1700097412	2959.41
1700097414	2959.38
1700097416	2959.35
1700097418	2959.32
1700097420	2959.29
1700097422	2959.26
1700097424	2959.23
1700097426	2959.19
1700097428	2959.16
1700097430	2959.13
1700097432	2959.10
1700097434	2959.06
1700097436	2959.03
1700097438	2959.00
1700097440	2958.97
1700097442	2958.93
1700097444	2958.90
1700097446	2958.86
1700097448	2958.84
1700097450	2958.81
1700097452	2958.78
1700097454	2958.74
1700097456	2958.71
1700097458	2958.68
1700097460	2958.64
1700097462	2958.61
1700097464	2958.58
1700097466	2958.55
1700097468	2958.51
1700097470	2958.48
1700097472	2958.45
1700097474	2958.42
1700097476	2958.39
1700097478	2958.35
1700097480	2958.32
1700097482	2958.29
1700097484	2958.25
1700097486	2958.22
1700097488	2958.19
1700097490	2958.16
1700097492	2958.12
1700097494	2958.09
1700097496	2958.05
1700097498	2958.03
1700097500	2957.99
1700097502	2957.96
1700097504	2957.93
1700097506	2957.89
1700097508	2957.86
1700097510	2957.83
1700097512	2957.79
1700097514	2957.76
1700097516	2957.73
1700097518	2957.70
1700097520	2957.66
1700097522	2957.63
1700097524	2957.60
1700097526	2957.56
1700097528	2957.53
1700097530	2957.50
1700097532	2957.47
1700097534	2957.43
1700097536	2957.40
1700097538	2957.36
1700097540	2957.33
1700097542	2957.29
1700097544	2957.26
1700097546	2957.23
1700097548	2957.20
1700097550	2957.16
1700097552	2957.13
1700097554	2957.09
1700097556	2957.06
1700097558	2957.03
1700097560	2956.99
1700097562	2956.96
1700097564	2956.93
1700097566	2956.90
1700097568	2956.86
1700097570	2956.82
1700097572	2956.79
1700097574	2956.76
1700097576	2956.72
1700097578	2956.69
1700097580	2956.66
1700097582	2956.62
1700097584	2956.59
1700097586	2956.56
1700097588	2956.52
1700097590	2956.49
1700097592	2956.45
1700097594	2956.42
1700097596	2956.38
1700097598	2956.35
1700097600	2956.32
1700097602	2956.28
1700097604	2956.25
1700097606	2956.22
1700097608	2956.18
1700097610	2956.15
1700097612	2956.12
1700097614	2956.09
1700097616	2956.05
1700097618	2956.02
1700097620	2955.98
1700097622	2955.95
1700097624	2955.91
1700097626	2955.88
1700097628	2955.84
1700097630	2955.81
1700097632	2955.78
1700097634	2955.74
1700097636	2955.70
1700097638	2955.68
1700097640	2955.64
1700097642	2955.61
1700097644	2955.57
1700097646	2955.55
1700097648	2955.51
1700097650	2955.47
1700097652	2955.44
1700097654	2955.41
1700097656	2955.37
1700097658	2955.34
1700097660	2955.31
1700097662	2955.27
1700097664	2955.24
1700097666	2955.20
1700097668	2955.17
1700097670	2955.13
1700097672	2955.10
1700097674	2955.07
1700097676	2955.03
1700097678	2955.00
1700097680	2954.97
1700097682	2954.93
1700097684	2954.89
1700097686	2954.86
1700097688	2954.83
1700097690	2954.79
1700097692	2954.76
1700097694	2954.72
1700097696	2954.69
1700097698	2954.66
1700097700	2954.62
1700097702	2954.59
1700097704	2954.55
1700097706	2954.52
1700097708	2954.48
1700097710	2954.45
1700097712	2954.41
1700097714	2954.38
1700097716	2954.35
1700097718	2954.31
1700097720	2954.28
1700097722	2954.24
1700097724	2954.21
1700097726	2954.17
1700097728	2954.14
1700097730	2954.11
1700097732	2954.07
1700097734	2954.04
1700097736	2954.01
1700097738	2953.97
1700097740	2953.93
1700097742	2953.90
1700097744	2953.86
1700097746	2953.83
1700097748	2953.79
1700097750	2953.76
1700097752	2953.73
1700097754	2953.69
1700097756	2953.66
1700097758	2953.62
1700097760	2953.59
1700097762	2953.56
1700097764	2953.52
1700097766	2953.49
1700097768	2953.46
1700097770	2953.42
1700097772	2953.39
1700097774	2953.35
1700097776	2953.32
1700097778	2953.28
1700097780	2953.25
1700097782	2953.22
1700097784	2953.18
1700097786	2953.15
1700097788	2953.11
1700097790	2953.08
1700097792	2953.04
1700097794	2953.01
1700097796	2952.98
1700097798	2952.94
1700097800	2952.91
1700097802	2952.88
1700097804	2952.84
1700097806	2952.81
1700097808	2952.78
1700097810	2952.75
1700097812	2952.72
1700097814	2952.68
1700097816	2952.64
1700097818	2952.61
1700097820	2952.59
1700097822	2952.58
1700097824	2952.57
1700097826	2952.55
1700097828	2952.54
1700097830	2952.53
1700097832	2952.52
1700097834	2952.51
1700097836	2952.50
1700097838	2952.49
1700097840	2952.48
1700097842	2952.48
1700097844	2952.47
1700097846	2952.46
1700097848	2952.46
1700097850	2952.46
1700097852	2952.46
1700097854	2952.46
1700097856	2952.46
1700097858	2952.46
1700097860	2952.46
1700097862	2952.46
1700097864	2952.46
1700097866	2952.46
1700097868	2952.46
1700097870	2952.46
1700097872	2952.46
1700097874	2952.46
1700097876	2952.46
1700097878	2952.46
1700097880	2952.46
1700097882	2952.46
1700097884	2952.46
1700097886	2952.46
1700097888	2952.46
1700097890	2952.46
1700097892	2952.46
1700097894	2952.46
1700097896	2952.46
1700097898	2952.46
1700097900	2952.46
1700097902	2952.46
1700097904	2952.46
1700097906	2952.46
1700097908	2952.46
1700097910	2952.46
1700097912	2952.46
1700097914	2952.46
1700097916	2952.46
1700097918	2952.46
1700097920	2952.46
1700097922	2952.46
1700097924	2952.46
1700097926	2952.46
1700097928	2952.46
1700097930	2952.46
1700097932	2952.46
1700097934	2952.46
1700097936	2952.46
1700097938	2952.46
1700097940	2952.46
1700097942	2952.46
1700097944	2952.46
1700097946	2952.46
1700097948	2952.46
1700097950	2952.46
1700097952	2952.46
1700097954	2952.46
1700097956	2952.46
1700097958	2952.46
1700097960	2952.46
1700097962	2952.46
1700097964	2952.46
1700097966	2952.46
1700097968	2952.46
1700097970	2952.46
1700097972	2952.46
1700097974	2952.46
1700097976	2952.46
1700097978	2952.46
1700097980	2952.46
1700097982	2952.46
1700097984	2952.46
1700097986	2952.46
1700097988	2952.46
1700097990	2952.46
1700097992	2952.46
1700097994	2952.46
1700097996	2952.35
1700097998	2952.24
1700098000	2952.12
1700098002	2952.00
1700098004	2951.88
1700098006	2951.76
1700098008	2951.64
1700098010	2951.52
1700098012	2951.40
1700098014	2951.28
1700098016	2951.16
1700098018	2951.04
1700098020	2950.92
1700098022	2950.80
1700098024	2950.68
1700098026	2950.56
1700098028	2950.43
1700098030	2950.31
1700098032	2950.19
1700098034	2950.07
1700098036	2949.94
1700098038	2949.82
1700098040	2949.70
1700098042	2949.57
1700098044	2949.45
1700098046	2949.33
1700098048	2949.20
1700098050	2949.08
1700098052	2948.96
1700098054	2948.83
1700098056	2948.71
1700098058	2948.58
1700098060	2948.46
1700098062	2948.33
1700098064	2948.21
1700098066	2948.08
1700098068	2947.96
1700098070	2947.83
1700098072	2947.71
1700098074	2947.59
1700098076	2947.46
1700098078	2947.34
1700098080	2947.21
1700098082	2947.08
1700098084	2946.96
1700098086	2946.83
1700098088	2946.71
1700098090	2946.58
1700098092	2946.46
1700098094	2946.33
1700098096	2946.21
1700098098	2946.08
1700098100	2945.95
1700098102	2945.83
1700098104	2945.70
1700098106	2945.57
1700098108	2945.45
1700098110	2945.32
1700098112	2945.20
1700098114	2945.07
1700098116	2944.95
1700098118	2944.81
1700098120	2944.68
1700098122	2944.56
1700098124	2944.43
1700098126	2944.31
1700098128	2944.18
1700098130	2944.05
1700098132	2943.92
1700098134	2943.80
1700098136	2943.71
1700098138	2944.05
1700098140	2944.08
1700098142	2944.02
1700098144	2943.90
1700098146	2943.79
1700098148	2943.72
1700098150	2943.72
1700098152	2943.75
1700098154	2943.82
1700098156	2943.82
1700098158	2943.82
1700098160	2943.82
1700098162	2943.82
1700098164	2943.82
1700098166	2943.82
1700098168	2943.82
1700098170	2943.82
1700098172	2943.82
1700098174	2943.82
1700098176	2943.82
1700098178	2943.82
1700098180	2943.82
1700098182	2943.82
1700098184	2943.82
1700098186	2943.82
1700098188	2943.82
1700098190	2943.82
1700098192	2943.82
1700098194	2943.82
1700098196	2943.82
1700098198	2943.82
1700098200	2943.82
1700098202	2943.82
1700098204	2943.82
1700098206	2943.82
1700098208	2943.82
1700098210	2943.82
1700098212	2943.82
1700098214	2943.82
1700098216	2943.82
1700098218	2943.82
1700098220	2943.82
1700098222	2943.82
1700098224	2943.82
1700098226	2943.82
1700098228	2943.82
1700098230	2943.82
1700098232	2943.82
1700098234	2943.82
1700098236	2943.82
1700098238	2943.82
1700098240	2943.82
1700098242	2943.82
1700098244	2943.82
1700098246	2943.82
1700098248	2943.82
1700098250	2943.82
1700098252	2943.82
1700098254	2943.82
1700098256	2943.82
1700098258	2943.82
1700098260	2943.82
1700098262	2943.82
1700098264	2943.82
1700098266	2943.82
1700098268	2943.82
1700098270	2943.82
1700098272	2943.82
1700098274	2943.82
1700098276	2943.82
1700098278	2943.82
1700098280	2943.82
1700098282	2943.82
1700098284	2943.82
1700098286	2943.82
1700098288	2943.82
1700098290	2943.82
1700098292	2943.82
1700098294	2943.82
1700098296	2943.82
1700098298	2943.82
1700098300	2943.82
1700098302	2943.82
1700098304	2943.82
1700098306	2943.82
1700098308	2943.82
1700098310	2943.82
1700098312	2943.82
1700098314	2943.82
1700098316	2943.82
1700098318	2943.82
1700098320	2943.82
1700098322	2943.82
1700098324	2943.82
1700098326	2943.82
1700098328	2943.82
1700098330	2943.82
1700098332	2943.82
1700098334	2943.82
1700098336	2943.82
1700098338	2943.82
1700098340	2943.82
1700098342	2943.82
1700098344	2943.82
1700098346	2943.82
1700098348	2943.82
1700098350	2943.82
1700098352	2943.82
1700098354	2943.82
1700098356	2943.82
1700098358	2943.82
1700098360	2943.82
1700098362	2943.82
1700098364	2943.82
1700098366	2943.82
1700098368	2943.82
1700098370	2943.82
1700098372	2943.82
1700098374	2943.82
1700098376	2943.82
1700098378	2943.82
1700098380	2943.82
1700098382	2943.82
1700098384	2943.82
1700098386	2943.82
1700098388	2944.24
1700098390	2944.25
1700098392	2944.25
1700098394	2944.25
1700098396	2944.25
1700098398	2944.25
1700098400	2944.25
1700098402	2944.25
1700098404	2944.25
1700098406	2944.25
1700098408	2944.25
1700098410	2944.25
1700098412	2944.26
1700098414	2944.26
1700098416	2944.20
1700098418	2944.17
1700098420	2944.13
1700098422	2943.93
1700098424	2943.85
1700098426	2943.68
1700098428	2943.69
1700098430	2943.62
1700098432	2943.50
1700098434	2943.37
1700098436	2943.25
1700098438	2943.12
1700098440	2943.00
1700098442	2942.87
1700098444	2942.75
1700098446	2942.62
1700098448	2942.51
1700098450	2942.40
1700098452	2942.29
1700098454	2942.19
1700098456	2942.08
1700098458	2941.97
1700098460	2941.87
1700098462	2941.77
1700098464	2941.67
1700098466	2941.56
1700098468	2941.46
1700098470	2941.36
1700098472	2941.26
1700098474	2941.15
1700098476	2941.05
1700098478	2940.95
1700098480	2940.85
1700098482	2940.74
1700098484	2940.64
1700098486	2940.54
1700098488	2940.45
1700098490	2940.36
1700098492	2940.27
1700098494	2940.19
1700098496	2940.10
1700098498	2940.01
1700098500	2939.92
1700098502	2939.83
1700098504	2939.74
1700098506	2939.65
1700098508	2939.56
1700098510	2939.47
1700098512	2939.38
1700098514	2939.29
1700098516	2939.20
1700098518	2939.10
1700098520	2939.01
1700098522	2938.92
1700098524	2938.83
1700098526	2938.74
1700098528	2938.65
1700098530	2938.56
1700098532	2938.47
1700098534	2938.38
1700098536	2938.29
1700098538	2938.20
1700098540	2938.11
1700098542	2938.02
1700098544	2937.92
1700098546	2937.83
1700098548	2937.74
1700098550	2937.65
1700098552	2937.56
1700098554	2937.47
1700098556	2937.40
1700098558	2937.31
1700098560	2937.23
1700098562	2937.15
1700098564	2937.07
1700098566	2936.98
1700098568	2936.90
1700098570	2936.82
1700098572	2936.74
1700098574	2936.66
1700098576	2936.57
1700098578	2936.49
1700098580	2936.41
1700098582	2936.33
1700098584	2936.24
1700098586	2936.16
1700098588	2936.08
1700098590	2936.00
1700098592	2935.91
1700098594	2935.83
1700098596	2935.75
1700098598	2935.67
1700098600	2935.58
1700098602	2935.50
1700098604	2935.42
1700098606	2935.34
1700098608	2935.26
1700098610	2935.17
1700098612	2935.09
1700098614	2935.01
1700098616	2934.93
1700098618	2934.84
1700098620	2934.76
1700098622	2934.68
1700098624	2934.59
1700098626	2934.51
1700098628	2934.43
1700098630	2934.35
1700098632	2934.26
1700098634	2934.18
1700098636	2934.10
1700098638	2934.01
1700098640	2933.93
1700098642	2933.85
1700098644	2933.76
1700098646	2933.68
1700098648	2933.60
1700098650	2933.52
1700098652	2933.44
1700098654	2933.37
1700098656	2933.32
1700098658	2933.28
1700098660	2933.25
1700098662	2933.21
1700098664	2933.18
1700098666	2933.14
1700098668	2933.11
1700098670	2933.07
1700098672	2933.04
1700098674	2933.00
1700098676	2932.97
1700098678	2932.94
1700098680	2932.90
1700098682	2932.86
1700098684	2932.83
1700098686	2932.79
1700098688	2932.76
1700098690	2932.73
1700098692	2932.69
1700098694	2932.65
1700098696	2932.62
1700098698	2932.58
1700098700	2932.54
1700098702	2932.51
1700098704	2932.47
1700098706	2932.44
1700098708	2932.40
1700098710	2932.37
1700098712	2932.33
1700098714	2932.30
1700098716	2932.26
1700098718	2932.22
1700098720	2932.19
1700098722	2932.15
1700098724	2932.11
1700098726	2932.08
1700098728	2932.04
1700098730	2932.00
1700098732	2931.97
1700098734	2931.94
1700098736	2931.90
1700098738	2931.86
1700098740	2931.83
1700098742	2931.79
1700098744	2931.75
1700098746	2931.71
1700098748	2931.68
1700098750	2931.64
1700098752	2931.61
1700098754	2931.57
1700098756	2931.53
1700098758	2931.50
1700098760	2931.46
1700098762	2931.42
1700098764	2931.39
1700098766	2931.35
1700098768	2931.32
1700098770	2931.28
1700098772	2931.24
1700098774	2931.21
1700098776	2931.17
1700098778	2931.13
1700098780	2931.10
1700098782	2931.06
1700098784	2931.03
1700098786	2930.99
1700098788	2930.95
1700098790	2930.91
1700098792	2930.88
1700098794	2930.84
1700098796	2930.81
1700098798	2930.77
1700098800	2930.74
1700098802	2930.70
1700098804	2930.66
1700098806	2930.62
1700098808	2930.59
1700098810	2930.55
1700098812	2930.51
1700098814	2930.48
1700098816	2930.44
1700098818	2930.41
1700098820	2930.37
1700098822	2930.34
1700098824	2930.30
1700098826	2930.26
1700098828	2930.22
1700098830	2930.19
1700098832	2930.15
1700098834	2930.11
1700098836	2930.08
1700098838	2930.04
1700098840	2930.00
1700098842	2929.97
1700098844	2929.93
1700098846	2929.89
1700098848	2929.85
1700098850	2929.82
1700098852	2929.78
1700098854	2929.75
1700098856	2929.71
1700098858	2929.67
1700098860	2929.63
1700098862	2929.59
1700098864	2929.56
1700098866	2929.53
1700098868	2929.49
1700098870	2929.45
1700098872	2929.41
1700098874	2929.37
1700098876	2929.33
1700098878	2929.30
1700098880	2929.26
1700098882	2929.23
1700098884	2929.19
1700098886	2929.15
1700098888	2929.11
1700098890	2929.07
1700098892	2929.04
1700098894	2929.00
1700098896	2928.96
1700098898	2928.93
1700098900	2928.89
1700098902	2928.85
1700098904	2928.81
1700098906	2928.77
1700098908	2928.72
1700098910	2928.68
1700098912	2928.63
1700098914	2928.59
1700098916	2928.54
1700098918	2928.49
1700098920	2928.45
1700098922	2928.40
1700098924	2928.36
1700098926	2928.31
1700098928	2928.27
1700098930	2928.22
1700098932	2928.17
1700098934	2928.13
1700098936	2928.08
1700098938	2928.03
1700098940	2927.99
1700098942	2927.94
1700098944	2927.89
1700098946	2927.85
1700098948	2927.80
1700098950	2927.75
1700098952	2927.71
1700098954	2927.66
1700098956	2927.62
1700098958	2927.57
1700098960	2927.52
1700098962	2927.48
1700098964	2927.43
1700098966	2927.38
1700098968	2927.33
1700098970	2927.29
1700098972	2927.24
1700098974	2927.20
1700098976	2927.15
1700098978	2927.10
1700098980	2927.06
1700098982	2927.01
1700098984	2926.96
1700098986	2926.92
1700098988	2926.87
1700098990	2926.82
1700098992	2926.77
1700098994	2926.73
1700098996	2926.68
1700098998	2926.63
1700099000	2926.58
1700099002	2926.54
1700099004	2926.49
1700099006	2926.44
1700099008	2926.39
1700099010	2926.35
1700099012	2926.30
1700099014	2926.25
1700099016	2926.21
1700099018	2926.16
1700099020	2926.11
1700099022	2926.07
1700099024	2926.02
1700099026	2925.97
1700099028	2925.92
1700099030	2925.88
1700099032	2925.83
1700099034	2925.78
1700099036	2925.74
1700099038	2925.69
1700099040	2925.64
1700099042	2925.59
1700099044	2925.55
1700099046	2925.50
1700099048	2925.45
1700099050	2925.40
1700099052	2925.35
1700099054	2925.30
1700099056	2925.26
1700099058	2925.21
1700099060	2925.16
1700099062	2925.11
1700099064	2925.07
1700099066	2925.02
1700099068	2924.97
1700099070	2924.93
1700099072	2924.88
1700099074	2924.83
1700099076	2924.78
1700099078	2924.73
1700099080	2924.69
1700099082	2924.64
1700099084	2924.59
1700099086	2924.54
1700099088	2924.50
1700099090	2924.45
1700099092	2924.40
1700099094	2924.35
1700099096	2924.30
1700099098	2924.26
1700099100	2924.21
1700099102	2924.16
1700099104	2924.12
1700099106	2924.07
1700099108	2924.02
1700099110	2923.97
1700099112	2923.93
1700099114	2923.88
1700099116	2923.83
1700099118	2923.79
1700099120	2923.74
1700099122	2923.69
1700099124	2923.64
1700099126	2923.60
1700099128	2923.55
1700099130	2923.52
1700099132	2923.50
1700099134	2923.47
1700099136	2923.45
1700099138	2923.42
1700099140	2923.40
1700099142	2923.38
1700099144	2923.36
1700099146	2923.34
1700099148	2923.31
1700099150	2923.28
1700099152	2923.27
1700099154	2923.24
1700099156	2923.22
1700099158	2923.20
1700099160	2923.18
1700099162	2923.15
1700099164	2923.13
